DT,CD,NM,FRGN_RT,END_PRC,VOL,PRC_AVG_5,VOL_AVG_5,PRC_AVG_10,VOL_AVG_10,PRC_MEDIAN,VOL_MEDIAN,REMAIN_SELL,REMAIN_BUY,REMAIN_BUY_AMOUNT,DAY_SUMMARY
2022-03-25,A206640,바디텍메드,2.42,18550,283264,17940,370404,17585,328853,17475,302518,50829,27272,-55.0,"{'시가': '18400', '고가': '18700', '저가': '18000', '52주 최저': '13600', '52주 최고': '28100'}"
2022-03-25,A064550,바이오니아,7.01,41350,593416,41890,454299,41945,750455,41700,654785,5335,33401,424.0,"{'시가': '41900', '고가': '43500', '저가': '41200', '52주 최저': '16000', '52주 최고': '98800'}"
2022-03-25,A086040,바이오톡스텍,2.05,8220,61498,8216,95781,8276,155632,8245,123155,11222,7815,-5.0,"{'시가': '8220', '고가': '8280', '저가': '8180', '52주 최저': '6300', '52주 최고': '12900'}"
2022-03-25,A222160,바이옵트로,0.64,8700,115496,8676,90391,8331,115778,8565,112457,4646,2771,-8.0,"{'시가': '8990', '고가': '9000', '저가': '8700', '52주 최저': '2515', '52주 최고': '11950'}"
2022-03-25,A043150,바텍,28.49,40000,29155,39790,63136,39510,88261,39950,64595,4675,5658,71.0,"{'시가': '40100', '고가': '40350', '저가': '39700', '52주 최저': '29250', '52주 최고': '46500'}"
2022-03-25,A100120,뷰웍스,31.42,40100,27873,40050,44686,39545,35630,39550,29091,2154,8033,237.0,"{'시가': '40600', '고가': '40800', '저가': '40100', '52주 최저': '34700', '52주 최고': '46650'}"
2022-03-25,A126340,비나텍,1.09,38950,17961,38670,11050,38280,14455,38575,11583,3110,6819,109.0,"{'시가': '38800', '고가': '39450', '저가': '38800', '52주 최저': '35100', '52주 최고': '60500'}"
2022-03-25,A090460,비에이치,11.2,23600,2855601,23050,1639859,21615,1345719,21725,1181757,133425,71311,-921.0,"{'시가': '23700', '고가': '24350', '저가': '23150', '52주 최저': '15750', '52주 최고': '23900'}"
2022-03-25,A335890,비올,1.83,2380,229697,2355,280109,2341,470518,2340,471851,48260,99027,37.0,"{'시가': '2390', '고가': '2390', '저가': '2350', '52주 최저': '1915', '52주 최고': '2715'}"
2022-03-25,A093190,빅솔론,13.88,6550,38482,6450,53677,6316,41842,6270,35790,2281,9251,27.0,"{'시가': '6600', '고가': '6600', '저가': '6460', '52주 최저': '4955', '52주 최고': '8270'}"
2022-03-25,A143240,사람인에이치알,30.28,39650,9518,39950,11094,40390,15718,40450,14353,1442,1787,3.0,"{'시가': '39800', '고가': '39800', '저가': '39350', '52주 최저': '31500', '52주 최고': '57000'}"
2022-03-25,A003960,사조대림,3.53,28950,94754,28800,121864,27990,73951,27825,33943,5692,9171,38.0,"{'시가': '29500', '고가': '29750', '저가': '28600', '52주 최저': '17450', '52주 최고': '34650'}"
2022-03-25,A028050,삼성엔지니어링,40.41,26500,1218149,26640,1275510,26615,2035447,26525,1715823,114470,95032,-189.0,"{'시가': '26700', '고가': '27050', '저가': '26000', '52주 최저': '13350', '52주 최고': '28550'}"
2022-03-25,A016360,삼성증권,30.13,41700,178188,41590,210905,41535,316062,41550,271601,15631,31155,-148.0,"{'시가': '41500', '고가': '41750', '저가': '41350', '52주 최저': '38700', '52주 최고': '50900'}"
2022-03-25,A003230,삼양식품,9.81,94000,31929,91980,46504,90100,47767,90050,34431,1540,1646,97.0,"{'시가': '95000', '고가': '95500', '저가': '93500', '52주 최저': '77300', '52주 최고': '99800'}"
2022-03-25,A017480,삼현철강,1.94,6620,209830,6742,914607,6576,520169,6550,129089,10772,31034,69.0,"{'시가': '6850', '고가': '6860', '저가': '6600', '52주 최저': '4850', '52주 최고': '9410'}"
2022-03-25,A009470,삼화전기,24.29,27450,11444,27440,9722,27160,13525,27425,10786,6635,5845,-54.0,"{'시가': '27600', '고가': '27650', '저가': '27350', '52주 최저': '22650', '52주 최고': '38500'}"
2022-03-25,A001820,삼화콘덴서,7.3,56900,45290,56620,49070,56130,57547,56500,58537,12261,6927,-22.0,"{'시가': '57100', '고가': '57700', '저가': '56500', '52주 최저': '51700', '52주 최고': '72300'}"
2022-03-25,A091580,상신이디피,1.65,14450,37909,14430,77039,14010,75027,14050,74455,22835,14976,-29.0,"{'시가': '14500', '고가': '14600', '저가': '14450', '52주 최저': '12800', '52주 최고': '21550'}"
2022-03-25,A252990,샘씨엔에스,0.09,6490,121454,6454,121276,6364,109517,6395,91359,38353,14785,-32.0,"{'시가': '6500', '고가': '6610', '저가': '6480', '52주 최저': '5680', '52주 최고': '10600'}"
2022-03-25,A038070,서린바이오,3.56,17200,91099,17200,275016,16835,169141,17050,73090,16059,12529,1.0,"{'시가': '17000', '고가': '17500', '저가': '16950', '52주 최저': '11750', '52주 최고': '42750'}"
2022-03-25,A063170,서울옥션,1.11,26000,464414,24650,472414,23765,377435,23375,271266,24281,13780,23.0,"{'시가': '25850', '고가': '26400', '저가': '25100', '52주 최저': '13900', '52주 최고': '40700'}"
2022-03-25,A140070,서플러스글로벌,1.26,4600,119244,4543,129016,4450,335492,4517,134813,15738,13653,-23.0,"{'시가': '4615', '고가': '4620', '저가': '4525', '52주 최저': '3705', '52주 최고': '7120'}"
2022-03-25,A065710,서호전기,1.85,21050,16227,21530,8961,21615,9720,21650,9141,1884,3166,32.0,"{'시가': '21700', '고가': '21700', '저가': '20950', '52주 최저': '17750', '52주 최고': '26600'}"
2022-03-25,A148150,세경하이테크,2.03,22300,66034,22500,64632,22380,65386,22500,66437,9776,23537,313.0,"{'시가': '22700', '고가': '22700', '저가': '22300', '52주 최저': '19900', '52주 최고': '34600'}"
2022-03-25,A003030,세아제강지주,7.37,132500,19138,132700,42575,126350,38267,126750,34856,1450,2527,158.0,"{'시가': '137000', '고가': '137000', '저가': '130500', '52주 최저': '45550', '52주 최고': '146000'}"
2022-03-25,A075580,세진중공업,1.34,6860,72832,6856,121071,6767,139828,6745,146412,32397,16851,-117.0,"{'시가': '6960', '고가': '6960', '저가': '6840', '52주 최저': '5230', '52주 최고': '8000'}"
2022-03-25,A234340,세틀뱅크,3.89,28150,21419,27890,21769,27485,20029,27725,14182,2684,15011,14.0,"{'시가': '27700', '고가': '28250', '저가': '27700', '52주 최저': '25150', '52주 최고': '38000'}"
2022-03-25,A068270,셀트리온,19.27,165500,661174,170400,1314260,176550,1016790,180250,659197,74898,168140,9297.0,"{'시가': '169000', '고가': '169000', '저가': '165000', '52주 최저': '147000', '52주 최고': '334500'}"
2022-03-25,A357780,솔브레인,27.92,243200,43847,235600,27193,228930,28849,233000,24648,211,530,55.0,"{'시가': '240000', '고가': '245500', '저가': '238300', '52주 최저': '205300', '52주 최고': '372600'}"
2022-03-25,A134790,시디즈,2.6,58800,664,59280,839,58820,1108,58900,1074,373,554,-10.0,"{'시가': '59300', '고가': '59800', '저가': '58700', '52주 최저': '56500', '52주 최고': '88600'}"
2022-03-25,A035510,신세계 I&C,1.48,183000,2823,182800,4243,181350,5172,181500,5295,1751,1303,17.0,"{'시가': '182000', '고가': '184000', '저가': '182000', '52주 최저': '142500', '52주 최고': '288000'}"
2022-03-25,A001725,신영증권우,6.25,63000,952,62980,1040,62930,1010,62950,950,1641,781,-13.0,"{'시가': '62700', '고가': '63100', '저가': '62700', '52주 최저': '54800', '52주 최고': '72900'}"
